"1","T","010299765-001","Societe de telediffusion du Quebec","Sherbrooke","CIVS-DT-AX1","1","BT","45:18:43","72:14:30",844,,"QC",44.91362,35.7,"D","6M00C7W",6000,533
"1","T","010299766-001","Bell Media Inc.","Kearns","CITO-TV-2","1","BT","48:8:8","79:33:19",399.3,,"ON",55.11883,120.7,"A","5M45C3FNN",6000,199.25
"1","T","010299772-001","Bell Media Inc.","Halifax","CJCH-DT","1","BT","44:38:47","63:39:37",141.8,,"NS",56.0206,132.1,"D","6M00C7W",6000,677
"1","T","010299772-001","Bell Media Inc.","Halifax","CJCH-DT-AX1","1","BT","44:38:47","63:39:37",141.8,,"NS",45.79784,132.1,"D","6M00C7W",6000,677
"1","T","010299776-001","Bell Media Inc.","Huntsville","CKNY-TV-11","1","BT","45:19:44","78:57:55",391.7,,"ON",55.11883,175,"A","5M45C3FNN",6000,199.25
"1","T","010299776-001","Bell Media Inc.","Huntsville","CKNY-TV-11AX","1","BT","45:19:44","78:57:55",391.7,,"ON",45.72291,175,"A","5M45C3FNN",6000,199.25
"1","T","010299778-001","Bell Media Inc.","Ottawa","CJOH-DT","1","BT","45:30:11","75:51:1",350.5,,"ON",42.78754,162.5,"D","6M00C7W",6000,213
"1","T","010299778-001","Bell Media Inc.","Ottawa","CJOH-DT-AX1","1","BT","45:30:11","75:51:1",350.5,,"ON",42.78754,162.5,"D","6M00C7W",6000,213
"1","T","010299786-001","Bell Media Inc.","Regina","CKCK-DT","1","BT","50:26:59","104:30:5",579.1,,"SK",43.61728,200.8,"D","6M00C7W",6000,183
"1","T","010299786-001","Bell Media Inc.","Regina","CKCK-DT-AX1","1","BT","50:26:59","104:30:5",579.1,,"SK",39.4939,200.8,"D","6M00C7W",6000,183
"1","T","010299793-001","Bell Media Inc.","Kitchener","CKCO-DT","1","BT","43:24:15","80:38:4",437.4,,"ON",40.79181,200.6,"D","6M00C7W",6000,213
"1","T","010299793-001","Bell Media Inc.","Kitchener","CKCO-DT-AX1","1","BT","43:24:15","80:38:4",437.4,,"ON",40.79181,200.6,"D","6M00C7W",6000,213
"1","T","010299794-001","Bell Media Inc.","Thompson","CKYT-TV","1","BT","55:43:43","97:51:50",212.5,,"MB",33.39451,41.8,"A","5M45C3FNN",6000,187.25
"1","T","010299799-001","Bell Media Inc.","Moncton","CKCW-DT","1","BT","45:51:7","64:48:45",405.4,,"NB",55.91065,102.1,"D","6M00C7W",6000,563
"1","T","010299799-001","Bell Media Inc.","Moncton","CKCW-DT-AX1","1","BT","45:51:7","64:48:45",405.4,,"NB",45.91065,102.1,"D","6M00C7W",6000,563
"1","T","010299803-001","Bell Media Inc.","The Pas","CKYP-TV","1","BT","53:50:9","101:15:12",268.2,,"MB",33.2838,49.5,"A","5M45C3FNN",6000,205.25
"1","T","010299808-001","Bell Media Inc.","Charlottetown","CKCW-DT-1","1","BT","46:16:1","63:20:28",114.3,,"PE",39.82271,83.7,"D","6M00C7W",6000,183
